time_instant,node_0_initial_gpu,node_0_used_gpu,node_0_initial_cpu,node_0_used_cpu,node_0_initial_bw,node_0_used_bw,node_0_gpu_type,node_1_initial_gpu,node_1_used_gpu,node_1_initial_cpu,node_1_used_cpu,node_1_initial_bw,node_1_used_bw,node_1_gpu_type,node_2_initial_gpu,node_2_used_gpu,node_2_initial_cpu,node_2_used_cpu,node_2_initial_bw,node_2_used_bw,node_2_gpu_type,node_3_initial_gpu,node_3_used_gpu,node_3_initial_cpu,node_3_used_cpu,node_3_initial_bw,node_3_used_bw,node_3_gpu_type,node_4_initial_gpu,node_4_used_gpu,node_4_initial_cpu,node_4_used_cpu,node_4_initial_bw,node_4_used_bw,node_4_gpu_type,node_5_initial_gpu,node_5_used_gpu,node_5_initial_cpu,node_5_used_cpu,node_5_initial_bw,node_5_used_bw,node_5_gpu_type,node_6_initial_gpu,node_6_used_gpu,node_6_initial_cpu,node_6_used_cpu,node_6_initial_bw,node_6_used_bw,node_6_gpu_type,node_7_initial_gpu,node_7_used_gpu,node_7_initial_cpu,node_7_used_cpu,node_7_initial_bw,node_7_used_bw,node_7_gpu_type
310,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.1,96,95.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
311,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
312,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
313,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
314,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
315,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.0,96,18.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
316,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.25,96,24.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
317,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.25,96,24.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
318,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,1.25,96,24.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
319,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,2.25,96,30.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
320,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,2.25,96,30.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
321,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,2.25,96,30.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
322,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,2.25,96,30.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
323,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.26,96,95.0,100000000000,0,MISC
324,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
325,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
326,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
327,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
328,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
329,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
330,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
331,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
332,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
333,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,3.75,96,42.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
334,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
335,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
336,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
337,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
338,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
339,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
340,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
341,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
342,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
343,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
344,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
345,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
346,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
347,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
348,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
349,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
350,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
351,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
352,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
353,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,4.75,96,48.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
354,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,5.75,96,54.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
355,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,5.75,96,54.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
356,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,5.75,96,54.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
357,8,0,96,0,100000000000,0,MISC,8,7.15,96,95.6,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,5.75,96,54.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
358,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,5.75,96,54.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
359,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,6.75,96,66.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
360,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,7.0,96,72.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
361,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,7.0,96,72.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
362,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,7.0,96,72.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
363,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,7.0,96,72.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
364,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
365,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
366,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
367,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,0,96,0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
368,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,1.0,96,6.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
369,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,1.0,96,6.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
370,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,1.0,96,6.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
371,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,3.0,96,12.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
372,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,3.0,96,12.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
373,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
374,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
375,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
376,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
377,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
378,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
379,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
380,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
381,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,4.0,96,18.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
382,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,5.0,96,36.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
383,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,5.5,96,42.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
384,8,0,96,0,100000000000,0,MISC,8,7.2,96,95.8,100000000000,0,MISC,8,5.5,96,42.0,100000000000,0,MISC,8,6.35,96,96.0,100000000000,0,MISC,8,8.0,96,78.0,100000000000,0,MISC,8,8.0,96,90.0,100000000000,0,MISC,8,8.0,96,80.2,100000000000,0,MISC,8,5.51,96,96.0,100000000000,0,MISC
