,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
59,58573,1,6,6.0,0.25,T4,38368,d4d51aca8806,239800,0,0,6,"[0.25, 6.0]",,0,0,6,"[4, 4, 4, 4]","['T4', 'T4', 'T4', 'T4']",41924.540877970685
60,59701,1,7,5.0,0.5,MISC,25052,2cbd33b08024,137786,0,0,7,"[0.5, 5.0]",,0,0,7,"[40, 40, 40, 40, 31, 31, 31, 31, 3, 3]","['V100', 'V100', 'V100', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",26782.983338267135
61,61468,1,7,6.0,1.0,T4,307,c5307d7cd0cc,2149,0,0,7,"[1.0, 6.0]",,0,0,7,"[44, 44, 44, 44, 44, 44, 44, 44, 30, 30]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",320.74218584088726
62,61916,1,7,6.0,0.1,MISC,4538,58540f191766,27681,0,0,7,"[0.1, 6.0]",,0,0,7,"[40, 40, 40, 40, 40, 40]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100']",4692.1595048776735
63,63352,1,7,6.0,1.0,T4,23851,47baba33cffe,166957,0,0,7,"[1.0, 6.0]",,0,0,7,"[14, 6, 6, 6, 6, 28, 28, 38]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",25690.50471391557
64,64471,1,7,1.0,0.25,MISC,1023,58540f191766,1278,0,0,7,"[0.25, 1.0]",,0,0,7,"[40, 40, 40, 40]","['V100', 'V100', 'V100', 'V100']",1035.7224520342918
65,64937,1,7,6.0,0.1,MISC,4196,58540f191766,25595,0,0,7,"[0.1, 6.0]",,0,0,7,"[40, 40]","['V100', 'V100']",4547.828368445257
66,65380,1,7,6.0,1.0,MISC,94,c677a0acf7c0,658,0,0,7,"[1.0, 6.0]",,0,0,7,"[40, 40, 40, 40, 40, 40]","['V100', 'V100', 'V100', 'V100', 'V100', 'V100']",108.56743052724941
67,66454,1,7,6.0,1.0,MISC,326,0ed3eacdff35,2282,0,0,7,"[1.0, 6.0]",,0,0,7,"[31, 31, 31, 31, 31, 31, 31, 31, 31, 31]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",346.0779720569279
68,72071,1,7,6.0,0.25,T4,626,d4d51aca8806,3912,0,0,7,"[0.25, 6.0]",,0,0,7,"[26, 26]","['T4', 'T4']",637.1434066862429
69,75017,1,7,6.0,0.25,MISC,1067,05b25af4dd8b,6668,0,0,7,"[0.25, 6.0]",,0,0,7,"[35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC']",1171.4316244505976
70,75382,1,8,18.0,1.0,MISC,76,0db4ac3f62ed,1444,0,0,8,"[1.0, 18.0]",,0,0,8,"[0, 0, 0, 0, 0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",88.31056839123661
71,75690,1,8,6.0,1.0,MISC,70,0ed3eacdff35,490,0,0,8,"[1.0, 6.0]",,0,0,8,"[3, 3, 3, 3]","['MISC', 'MISC', 'MISC', 'MISC']",83.02539989503283
72,76502,1,8,6.0,1.0,T4,34,41f97a75a037,238,0,0,8,"[1.0, 6.0]",,0,0,8,"[30, 30, 30, 30, 30, 30, 2, 2]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",42.72293024978408
73,76812,1,8,6.0,0.5,MISC,413,58540f191766,2684,0,0,8,"[0.5, 6.0]",,0,0,8,"[8, 8, 8, 8, 7, 7, 7, 7, 7, 7]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",441.618251017031
74,76893,1,8,6.0,1.0,V100,6355,a1c3fcf19f3e,44485,0,0,8,"[1.0, 6.0]",,0,0,8,"[40, 40, 40, 40]","['V100', 'V100', 'V100', 'V100']",6925.216144295
75,76921,1,8,6.0,1.0,MISC,240,18febf35d3a1,1680,0,0,8,"[1.0, 6.0]",,0,0,8,"[35, 35, 35, 35, 3, 22, 22, 22, 22, 45]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",263.42844488481023
76,77831,1,8,6.0,4.0,MISC,59560,c42e2bccaaa0,595600,0,0,8,"[4.0, 6.0]",,0,0,8,"[32, 22, 22, 22, 22, 22, 22, 22]","['V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",60418.94319267292
77,78224,1,8,4.0,0.5,MISC,16361,d9c6154c0e7c,73624,0,0,8,"[0.5, 4.0]",,0,0,8,"[21, 21, 21, 21, 7, 7, 7, 7, 7, 7]","['V100', 'V100', 'V100', 'V100', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",16597.44916577568
78,78511,1,8,6.0,0.25,MISC,8621,2891a173002a,53881,0,0,8,"[0.25, 6.0]",,0,0,8,"[7, 7, 7, 7, 7, 7]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",9271.255001461173
79,78877,1,8,0.1,0.1,MISC,3538,58540f191766,707,0,0,8,"[0.1, 0.1]",,0,0,8,"[10, 10, 10, 10, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",3736.6901650842874
80,81622,1,9,6.0,0.25,MISC,16135,de69ddc1064e,100843,0,0,9,"[0.25, 6.0]",,0,0,9,"[35, 35, 35, 35, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",17349.30678510092
81,81884,1,9,6.0,1.0,MISC,22,edc10645cc3f,154,0,0,9,"[1.0, 6.0]",,0,0,9,"[35, 35, 35, 35, 35, 35, 35, 35]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",31.942554420048072
82,82185,1,9,6.0,1.0,P100,382,58540f191766,2674,0,0,9,"[1.0, 6.0]",,0,0,9,"[24, 24]","['P100', 'P100']",413.290957732924
83,82732,1,9,6.0,0.1,MISC,376,b2c52019b2c6,2293,0,0,9,"[0.1, 6.0]",,0,0,9,"[8, 8, 8, 8, 8, 8]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",398.61106628363177
84,83088,1,9,6.0,0.25,T4,146,d4d51aca8806,912,0,0,9,"[0.25, 6.0]",,0,0,9,"[19, 19, 19, 19, 19, 19]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",169.56095635864176
85,83686,1,9,6.0,0.5,P100,7359,58540f191766,47833,0,0,9,"[0.5, 6.0]",,0,0,9,"[25, 25]","['P100', 'P100']",7469.798331065181
86,84050,1,9,6.0,1.0,V100,182,58540f191766,1274,0,0,9,"[1.0, 6.0]",,0,0,9,"[21, 21, 21, 21]","['V100', 'V100', 'V100', 'V100']",199.9819881949913
87,84825,1,9,6.0,1.0,T4,939,9cc55781f4a6,6573,0,0,9,"[1.0, 6.0]",,0,0,9,"[47, 47, 26, 26, 26, 26, 26, 26, 26, 26]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",1018.967944592418
88,85563,1,9,6.0,1.0,T4,134,29380421d3fc,938,0,0,9,"[1.0, 6.0]",,0,0,9,"[2, 12, 4, 4, 4, 4]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4']",154.53877898953334
89,87125,1,9,1.0,0.2,MISC,127,b2c52019b2c6,152,0,0,9,"[0.2, 1.0]",,0,0,9,"[16, 16, 16, 16, 16, 16, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",137.9410847557229
90,87716,1,10,6.0,1.0,MISC,40,0ed3eacdff35,280,0,0,10,"[1.0, 6.0]",,0,0,10,"[45, 45, 45, 45, 45, 45, 16, 16]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",50.6399280068898
91,89214,1,10,1.0,0.2,MISC,165,b2c52019b2c6,198,0,0,10,"[0.2, 1.0]",,0,0,10,"[10, 10, 10, 10, 10, 10]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",186.22794002268938
92,89484,1,10,6.0,0.1,MISC,6857,58540f191766,41827,0,0,10,"[0.1, 6.0]",,0,0,10,"[7, 7, 7, 7, 32, 32, 3, 3, 3, 3]","['MISC', 'MISC', 'MISC', 'MISC', 'V100', 'V100', 'MISC', 'MISC', 'MISC', 'MISC']",7275.957672372915
93,91293,1,10,4.0,0.5,P100,1370,df2899e220e8,6165,0,0,10,"[0.5, 4.0]",,0,0,10,"[33, 33]","['P100', 'P100']",1432.7131216994067
94,91607,1,10,6.0,1.0,MISC,564,5b1345f03aa1,3948,0,0,10,"[1.0, 6.0]",,0,0,10,"[8, 8, 8, 8, 8, 8, 8, 8]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",607.6081073595676
95,92477,1,10,6.0,1.0,P100,8303,03f78267de67,58121,0,0,10,"[1.0, 6.0]",,0,0,10,"[11, 13, 13, 39, 39, 39]","['P100', 'P100', 'P100', 'P100', 'P100', 'P100']",8701.621821827619
96,93354,1,10,6.0,0.5,MISC,3967,58540f191766,25785,0,0,10,"[0.5, 6.0]",,0,0,10,"[10, 10, 10, 10, 31, 31, 31, 31, 3, 3]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",4076.7359813967855
97,95060,1,10,18.0,1.0,MISC,25324,7b76597f4283,481156,0,0,10,"[1.0, 18.0]",,0,0,10,"[0, 0, 0, 0, 0, 0]","['MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC']",26734.989259575595
98,95151,1,10,6.0,1.0,T4,34,0ed3eacdff35,238,0,0,10,"[1.0, 6.0]",,0,0,10,"[19, 19, 19, 19, 28, 14, 28, 27, 44, 38]","['T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4', 'T4']",47.20426492869136
99,96388,1,10,6.0,1.0,P100,3151,f21a4d440a8d,22057,0,0,10,"[1.0, 6.0]",,0,0,10,"[37, 39]","['P100', 'P100']",3375.357302571829
