,job_id,num_inst,submit_time,num_cpu,num_gpu,gpu_type,duration,user,size,on_time,wasted,jct,resource,node,allocated_at,bw,exec_time,final_node_allocation,final_gpu_allocation,deadline
436,39295,1,2215,6.0,0.25,T4,54772,d4d51aca8806,342325,0,0,2240,"[0.25, 6.0]",,0,0,2240,[30],['T4'],57651.7053194801
444,6938,1,2245,1.0,0.25,MISC,663,58540f191766,828,0,0,2245,"[0.25, 1.0]",,0,0,2245,[21],['V100'],2962.0349314360906
445,95356,1,2246,6.0,1.0,V100,199,e71cb97ab858,1393,0,0,2246,"[1.0, 6.0]",,0,0,2246,[40],['V100'],2462.7512038971863
446,86625,1,2248,6.0,1.0,MISC,7449,5b1345f03aa1,52143,0,0,2248,"[1.0, 6.0]",,0,0,2248,[35],['MISC'],10014.879189784013
447,47461,1,2251,6.0,0.25,MISC,3469,de69ddc1064e,21681,0,0,2251,"[0.25, 6.0]",,0,0,2251,[31],['MISC'],6034.587905995226
448,29320,1,2257,6.0,1.0,T4,217,c5307d7cd0cc,1519,0,0,2257,"[1.0, 6.0]",,0,0,2257,[19],['T4'],2483.6763253820645
449,41141,1,2264,4.0,0.5,MISC,1097,df2899e220e8,4936,0,0,2264,"[0.5, 4.0]",,0,0,2264,[45],['MISC'],3378.459622457467
450,33123,1,2273,0.2,0.1,MISC,9899,58540f191766,2969,0,0,2273,"[0.1, 0.2]",,0,0,2273,[45],['MISC'],13024.793811194451
451,77337,1,2278,12.0,0.1,MISC,5271,58540f191766,63779,0,0,2278,"[0.1, 12.0]",,0,0,2278,[3],['MISC'],7786.231769044844
452,1857,1,2281,6.0,0.5,MISC,3221,58540f191766,20936,0,0,2281,"[0.5, 6.0]",,0,0,2281,[45],['MISC'],5744.147302931815
453,35376,1,2294,8.0,1.0,MISC,890,de69ddc1064e,8010,0,0,2294,"[1.0, 8.0]",,0,0,2294,[10],['MISC'],3258.7477970179307
454,34254,1,2304,6.0,1.0,MISC,26,0ed3eacdff35,182,0,0,2304,"[1.0, 6.0]",,0,0,2304,[31],['MISC'],2330.72100951814
455,23116,1,2308,6.0,0.25,T4,14326,d4d51aca8806,89537,0,0,2308,"[0.25, 6.0]",,0,0,2308,[42],['T4'],17748.09696909945
456,95872,1,2316,6.0,0.5,T4,478,b88fff433bdf,3107,0,0,2316,"[0.5, 6.0]",,0,0,2316,[47],['T4'],2817.1637374159586
457,4195,1,2321,12.0,0.25,V100,930,5b1345f03aa1,11392,0,0,2321,"[0.25, 12.0]",,0,0,2321,[32],['V100'],3273.2498653347607
458,87133,1,2341,18.0,1.0,MISC,91,0db4ac3f62ed,1729,0,0,2341,"[1.0, 18.0]",,0,0,2341,[31],['MISC'],2436.0028405987105
459,31223,1,2343,1.0,0.25,MISC,7163,58540f191766,8953,0,0,2343,"[0.25, 1.0]",,0,0,2343,[45],['MISC'],10017.1121850883
460,74730,1,2349,18.0,1.0,MISC,71,0db4ac3f62ed,1349,0,0,2349,"[1.0, 18.0]",,0,0,2349,[0],['MISC'],2421.664904403904
461,57477,1,2353,6.0,1.0,MISC,5345,7ba2dc8417d5,37415,0,0,2353,"[1.0, 6.0]",,0,0,2353,[45],['MISC'],7877.510508324092
462,97759,1,2362,6.0,1.0,MISC,8293,58540f191766,58051,0,0,2362,"[1.0, 6.0]",,0,0,2362,[21],['V100'],11395.587152433009
463,32432,1,2368,6.0,0.5,MISC,2304,58540f191766,14976,0,0,2368,"[0.5, 6.0]",,0,0,2368,[3],['MISC'],4690.5650923243265
464,8241,1,2369,10.0,0.5,T4,208,c4cbaac9966d,2184,0,0,2369,"[0.5, 10.0]",,0,0,2369,[49],['T4'],2580.137277686672
465,76632,1,2370,6.0,1.0,MISC,36,84d246e538dc,252,0,0,2370,"[1.0, 6.0]",,0,0,2370,[7],['MISC'],2407.3789270527527
467,68942,1,2371,6.0,2.0,P100,41,f14128db0160,328,0,0,2371,"[2.0, 6.0]",,0,0,2371,[29],['P100'],2412.8772067961345
468,58946,1,2372,6.0,0.25,T4,938,c9e676ebc7ef,5862,0,0,2372,"[0.25, 6.0]",,0,0,2372,[6],['T4'],3348.914608635253
470,99787,1,2376,6.0,0.5,MISC,299,5f4cb64dc693,1943,0,0,2376,"[0.5, 6.0]",,0,0,2376,[22],['MISC'],2688.9311366701995
471,16862,1,2379,6.0,0.25,MISC,512,de69ddc1064e,3200,0,0,2379,"[0.25, 6.0]",,0,0,2379,[8],['MISC'],2894.1880043818796
466,24471,1,2370,16.0,1.0,T4,14227,8d8cb36a6118,241859,0,0,2380,"[1.0, 16.0]",,0,0,2380,[49],['T4'],16814.396052759308
472,71892,1,2395,6.0,1.0,MISC,4532,ebba56ec23b9,31724,0,0,2395,"[1.0, 6.0]",,0,0,2395,[10],['MISC'],7304.466277945109
473,99286,1,2414,18.0,1.0,T4,21,a5a5197db050,399,0,0,2414,"[1.0, 18.0]",,0,0,2414,[44],['T4'],2435.8179013066006
474,87788,1,2428,6.0,0.25,MISC,100,fbdf6c502e60,625,0,0,2428,"[0.25, 6.0]",,0,0,2428,[0],['MISC'],2535.697957723147
475,7542,1,2437,6.0,1.0,T4,4163,784dbd948d22,29141,0,0,2437,"[1.0, 6.0]",,0,0,2437,[44],['T4'],6993.845624583559
476,56104,1,2443,6.0,0.25,MISC,30347,de69ddc1064e,189668,0,0,2443,"[0.25, 6.0]",,0,0,2443,[31],['MISC'],32849.27362911198
477,45367,1,2444,6.0,0.1,MISC,6677,58540f191766,40729,0,0,2444,"[0.1, 6.0]",,0,0,2444,[31],['MISC'],9709.0144604004
478,96251,1,2454,6.0,0.25,T4,93,d4d51aca8806,581,0,0,2454,"[0.25, 6.0]",,0,0,2454,[4],['T4'],2552.3539202253337
479,65417,1,2462,6.0,0.25,T4,806,d4d51aca8806,5037,0,0,2462,"[0.25, 6.0]",,0,0,2462,[4],['T4'],3306.4445664441228
480,88648,1,2467,6.0,0.1,MISC,9103,58540f191766,55528,0,0,2467,"[0.1, 6.0]",,0,0,2467,[0],['MISC'],12428.177730762258
481,29722,1,2468,6.0,1.0,MISC,167,18febf35d3a1,1169,0,0,2468,"[1.0, 6.0]",,0,0,2468,[0],['MISC'],2639.9868312946187
482,93172,1,2471,6.0,1.0,MISC,71,a8192d6b0ae9,497,0,0,2471,"[1.0, 6.0]",,0,0,2471,[31],['MISC'],2544.7689052012524
483,80249,1,2479,2.0,1.0,MISC,2822,c677a0acf7c0,8466,0,0,2479,"[1.0, 2.0]",,0,0,2479,[8],['MISC'],5552.621243143514
484,53803,1,2480,2.0,0.2,MISC,587,c305e0101d27,1291,0,0,2480,"[0.2, 2.0]",,0,0,2480,[22],['MISC'],3116.057272975866
485,81903,1,2488,6.0,1.0,MISC,54,5b1345f03aa1,378,0,0,2488,"[1.0, 6.0]",,0,0,2488,[40],['V100'],2544.9063910650952
486,16132,1,2490,6.0,1.0,MISC,50,d7052eeddab7,350,0,0,2490,"[1.0, 6.0]",,0,0,2490,[22],['MISC'],2543.6731703037817
488,92412,1,2494,6.0,1.0,T4,1583,4d95fa282778,11081,0,0,2494,"[1.0, 6.0]",,0,0,2494,[42],['T4'],4219.123536293293
489,25079,1,2499,6.0,0.25,T4,1129,bbd5a1434ac7,7056,0,0,2499,"[0.25, 6.0]",,0,0,2499,[4],['T4'],3683.1211080154235
490,78126,1,2500,6.0,0.5,P100,941,f5440bdf32a5,6116,0,0,2500,"[0.5, 6.0]",,0,0,2500,[29],['P100'],3466.6832128369224
487,92534,1,2490,0.2,0.1,MISC,9936,58540f191766,2980,0,0,2506,"[0.1, 0.2]",,0,0,2506,[8],['MISC'],13220.749014647243
491,86947,1,2508,18.0,1.0,MISC,214,0db4ac3f62ed,4066,0,0,2508,"[1.0, 18.0]",,0,0,2508,[8],['MISC'],2732.392738667288
492,23433,1,2514,0.5,1.0,V100,16354,d4d51aca8806,24531,0,0,2514,"[1.0, 0.5]",,0,0,2514,[32],['V100'],19503.93707018872
493,83382,1,2515,6.0,0.5,MISC,401,f5440bdf32a5,2606,0,0,2515,"[0.5, 6.0]",,0,0,2515,[0],['MISC'],2942.821832186979
495,39155,1,2526,0.2,0.1,MISC,954,58540f191766,286,0,0,2526,"[0.1, 0.2]",,0,0,2526,[7],['MISC'],3549.0869034256434
494,18841,1,2515,3.0,0.25,V100,36351,d4d51aca8806,118140,0,0,2529,"[0.25, 3.0]",,0,0,2529,[34],['P100'],41767.327163499824
496,72211,1,2531,6.0,0.25,T4,597,d4d51aca8806,3731,0,0,2531,"[0.25, 6.0]",,0,0,2531,[12],['T4'],3178.178188084835
497,78965,1,2536,5.0,0.5,MISC,597,c305e0101d27,3283,0,0,2536,"[0.5, 5.0]",,0,0,2536,[7],['MISC'],3187.896634753938
498,52135,1,2540,6.0,1.0,MISC,318,5f4cb64dc693,2226,0,0,2540,"[1.0, 6.0]",,0,0,2540,[0],['MISC'],2889.186958885102
499,6962,1,2544,1.0,0.25,MISC,799,58540f191766,998,0,0,2544,"[0.25, 1.0]",,0,0,2544,[31],['MISC'],3385.676477999647
500,46395,1,2546,6.0,0.25,MISC,29210,de69ddc1064e,182562,0,0,2546,"[0.25, 6.0]",,0,0,2546,[31],['MISC'],34405.13920761595
501,88466,1,2550,6.0,1.0,T4,297,c5307d7cd0cc,2079,0,0,2550,"[1.0, 6.0]",,0,0,2550,[4],['T4'],2864.579215436149
502,83787,1,2556,6.0,0.5,V100,11784,58540f191766,76596,0,0,2556,"[0.5, 6.0]",,0,0,2556,[40],['V100'],15121.278913455733
503,70311,1,2561,6.0,1.0,P100,3090,ebba56ec23b9,21630,0,0,2561,"[1.0, 6.0]",,0,0,2561,[29],['P100'],5676.939765808058
505,42470,1,2567,0.2,0.1,MISC,1241,58540f191766,372,0,0,2567,"[0.1, 0.2]",,0,0,2567,[22],['MISC'],3915.5762532293556
506,9299,1,2568,6.0,0.25,T4,795,d4d51aca8806,4968,0,0,2568,"[0.25, 6.0]",,0,0,2568,[48],['T4'],3377.447457607818
507,45013,1,2570,6.0,1.0,MISC,49,5b1345f03aa1,343,0,0,2570,"[1.0, 6.0]",,0,0,2570,[31],['MISC'],2620.2747659382044
504,65122,1,2561,6.0,0.1,MISC,4220,58540f191766,25742,0,0,2578,"[0.1, 6.0]",,0,0,2578,[22],['MISC'],6961.874588796982
508,30353,1,2579,6.0,0.5,MISC,404,58540f191766,2626,0,0,2579,"[0.5, 6.0]",,0,0,2579,[22],['MISC'],2996.225047744446
509,18995,1,2587,6.0,1.0,MISC,367,58540f191766,2569,0,0,2587,"[1.0, 6.0]",,0,0,2587,[40],['V100'],2970.687465228105
510,88976,1,2591,6.0,1.0,T4,256,c5307d7cd0cc,1792,0,0,2591,"[1.0, 6.0]",,0,0,2591,[48],['T4'],2855.640014030691
511,92685,1,2592,0.2,0.1,MISC,8715,58540f191766,2614,0,0,2592,"[0.1, 0.2]",,0,0,2592,[16],['MISC'],12073.606247800652
512,39861,1,2594,6.0,1.0,MISC,64,0ed3eacdff35,448,0,0,2594,"[1.0, 6.0]",,0,0,2594,[3],['MISC'],2659.7808423400884
513,23718,1,2598,6.0,1.0,MISC,1491,5b1345f03aa1,10437,0,0,2598,"[1.0, 6.0]",,0,0,2598,[16],['MISC'],4230.82453427121
514,53295,1,2601,10.0,0.5,T4,319,c4cbaac9966d,3349,0,0,2601,"[0.5, 10.0]",,0,0,2601,[19],['T4'],2933.4479179736036
515,44884,1,2601,6.0,0.5,MISC,683,a8192d6b0ae9,4439,0,0,2604,"[0.5, 6.0]",,0,0,2604,[21],['V100'],3341.0244154884977
517,673,1,2616,6.0,0.25,T4,394,d4d51aca8806,2462,0,0,2616,"[0.25, 6.0]",,0,0,2616,[26],['T4'],3039.511555886664
516,618,1,2604,6.0,1.0,T4,3470,4d95fa282778,24290,0,0,2620,"[1.0, 6.0]",,0,0,2620,[27],['T4'],6237.196472165928
518,88411,1,2625,6.0,0.25,T4,144,d4d51aca8806,900,0,0,2625,"[0.25, 6.0]",,0,0,2625,[28],['T4'],2769.7500327587027
519,491,1,2645,6.0,1.0,MISC,187,262fbc8b0c98,1309,0,0,2645,"[1.0, 6.0]",,0,0,2645,[0],['MISC'],2849.800898247542
520,76730,1,2650,2.0,1.0,MISC,150,f8526f067dd7,450,0,0,2650,"[1.0, 2.0]",,0,0,2650,[35],['MISC'],2803.363332485796
522,21490,1,2653,6.0,0.25,T4,174,d4d51aca8806,1087,0,0,2653,"[0.25, 6.0]",,0,0,2653,[30],['T4'],2843.656769488309
523,38519,1,2655,10.0,0.5,T4,468,c4cbaac9966d,4914,0,0,2655,"[0.5, 10.0]",,0,0,2655,[38],['T4'],3124.8840808369077
521,93615,1,2653,6.0,1.0,MISC,3183,f134c9ec05e3,22281,0,0,2656,"[1.0, 6.0]",,0,0,2656,[31],['MISC'],5857.841227315116
524,11965,1,2666,6.0,0.25,T4,306,a5a5197db050,1912,0,0,2666,"[0.25, 6.0]",,0,0,2666,[49],['T4'],2972.9495179657497
525,6374,1,2669,6.0,1.0,T4,34,0ed3eacdff35,238,0,0,2770,"[1.0, 6.0]",,0,0,2770,[28],['T4'],2703.8407632326916
545,34619,1,2761,6.0,1.0,MISC,37,42aa9724a88c,259,0,0,2771,"[1.0, 6.0]",,0,0,2771,[10],['MISC'],2799.3886357498736
544,69667,1,2751,6.0,1.0,MISC,47,b3bfe9b79bb5,329,0,0,2779,"[1.0, 6.0]",,0,0,2779,[8],['MISC'],2802.267722909923
541,75093,1,2724,18.0,1.0,MISC,67,0db4ac3f62ed,1273,0,0,2795,"[1.0, 18.0]",,0,0,2795,[22],['MISC'],2794.877187707812
532,14099,1,2685,8.0,0.05,T4,75,8136a0371edc,603,0,0,2798,"[0.05, 8.0]",,0,0,2798,[47],['T4'],2763.487754875764
537,87875,1,2693,6.0,0.25,MISC,83,05b25af4dd8b,518,0,0,2801,"[0.25, 6.0]",,0,0,2801,[35],['MISC'],2781.962364997347
536,16424,1,2693,6.0,0.5,MISC,204,58540f191766,1326,0,0,2804,"[0.5, 6.0]",,0,0,2804,[3],['MISC'],2916.6601887796646
538,55825,1,2716,6.0,0.5,MISC,237,5b1345f03aa1,1540,0,0,2805,"[0.5, 6.0]",,0,0,2805,[16],['MISC'],2971.4336677023575
555,13545,1,2808,6.0,1.0,MISC,71,42aa9724a88c,497,0,0,2808,"[1.0, 6.0]",,0,0,2808,[7],['MISC'],2884.6532132378616
543,61538,1,2740,6.0,1.0,T4,257,c5307d7cd0cc,1799,0,0,2809,"[1.0, 6.0]",,0,0,2809,[47],['T4'],3011.797975920199
549,6474,1,2779,10.0,0.5,T4,378,c4cbaac9966d,3969,0,0,2816,"[0.5, 10.0]",,0,0,2816,[28],['T4'],3188.395607756896
528,34023,1,2672,10.0,0.5,T4,414,c4cbaac9966d,4347,0,0,2820,"[0.5, 10.0]",,0,0,2820,[2],['T4'],3095.8757605942005
558,22614,1,2822,18.0,1.0,MISC,268,b3bfe9b79bb5,5092,0,0,2822,"[1.0, 18.0]",,0,0,2822,[10],['MISC'],3104.2775725743213
552,43414,1,2795,6.0,0.5,MISC,510,de55e3d3e032,3315,0,0,2823,"[0.5, 6.0]",,0,0,2823,[0],['MISC'],3320.3807169598713
560,76409,1,2825,6.0,0.5,MISC,110,58540f191766,715,0,0,2825,"[0.5, 6.0]",,0,0,2825,[34],['P100'],2935.758524101716
530,21876,1,2678,6.0,0.25,T4,584,d4d51aca8806,3650,0,0,2827,"[0.25, 6.0]",,0,0,2827,[5],['T4'],3268.6803436527834
546,67763,1,2767,4.0,0.2,MISC,621,b3bfe9b79bb5,2608,0,0,2828,"[0.2, 4.0]",,0,0,2828,[8],['MISC'],3446.4653241694155
557,4378,1,2820,6.0,1.0,T4,984,0ed3eacdff35,6888,0,0,2833,"[1.0, 6.0]",,0,0,2833,[30],['T4'],3808.041202412284
550,63980,1,2779,6.0,0.25,T4,1484,d4d51aca8806,9275,0,0,2835,"[0.25, 6.0]",,0,0,2835,[6],['T4'],4299.03884807171
539,39513,1,2722,6.0,0.25,T4,2063,47332f486b71,12893,0,0,2836,"[0.25, 6.0]",,0,0,2836,[44],['T4'],4818.784886637493
534,95134,1,2687,6.0,0.25,V100,2415,edc10645cc3f,15093,0,0,2848,"[0.25, 6.0]",,0,0,2848,[41],['P100'],5191.08818459899
553,56730,1,2798,0.5,1.0,T4,3336,d4d51aca8806,5004,0,0,2849,"[1.0, 0.5]",,0,0,2849,[48],['T4'],6362.268815465997
561,74631,1,2855,18.0,1.0,MISC,65,0db4ac3f62ed,1235,0,0,2855,"[1.0, 18.0]",,0,0,2855,[0],['MISC'],2924.2090311513693
562,70394,1,2858,6.0,1.0,T4,326,1480b75a8c96,2282,0,0,2858,"[1.0, 6.0]",,0,0,2858,[4],['T4'],3184.412460095407
547,96093,1,2768,6.0,0.25,MISC,3470,67aee313a79c,21687,0,0,2859,"[0.25, 6.0]",,0,0,2859,[0],['MISC'],6306.820432650825
563,33601,1,2861,10.0,0.5,T4,1045,c4cbaac9966d,10972,0,0,2861,"[0.5, 10.0]",,0,0,2861,[12],['T4'],3949.896138417971
556,43179,1,2816,0.2,0.1,MISC,3690,58540f191766,1107,0,0,2862,"[0.1, 0.2]",,0,0,2862,[35],['MISC'],6714.82911293054
533,34633,1,2686,6.0,0.25,T4,3742,d4d51aca8806,23387,0,0,2863,"[0.25, 6.0]",,0,0,2863,[26],['T4'],6523.88639125357
565,4290,1,2864,6.0,1.0,MISC,28,b3bfe9b79bb5,196,0,0,2864,"[1.0, 6.0]",,0,0,2864,[8],['MISC'],2893.2138655237122
566,74686,1,2865,6.0,0.25,MISC,56,b3bfe9b79bb5,350,0,0,2865,"[0.25, 6.0]",,0,0,2865,[22],['MISC'],2923.0282530155723
567,6652,1,2866,6.0,0.25,T4,123,d4d51aca8806,768,0,0,2866,"[0.25, 6.0]",,0,0,2866,[44],['T4'],2999.9663726821027
564,84359,1,2862,6.0,0.25,V100,3771,8cfd63627f23,23568,0,0,2869,"[0.25, 6.0]",,0,0,2869,[41],['P100'],6817.855062951883
568,64355,1,2872,6.0,0.25,T4,67,d4d51aca8806,418,0,0,2872,"[0.25, 6.0]",,0,0,2872,[49],['T4'],2942.0802536289316
535,92795,1,2692,6.0,0.1,MISC,3817,58540f191766,23283,0,0,2874,"[0.1, 6.0]",,0,0,2874,[31],['MISC'],6740.269240750271
554,45161,1,2804,6.0,1.0,MISC,4065,58540f191766,28455,0,0,2878,"[1.0, 6.0]",,0,0,2878,[0],['MISC'],7196.4471172221665
527,41356,1,2670,6.0,0.1,MISC,5103,58540f191766,31128,0,0,2880,"[0.1, 6.0]",,0,0,2880,[7],['MISC'],8090.067585555916
570,22054,1,2885,6.0,0.25,MISC,46,05b25af4dd8b,287,0,0,2885,"[0.25, 6.0]",,0,0,2885,[35],['MISC'],2931.8102300209957
571,55413,1,2887,6.0,1.0,MISC,16,354e3b81c515,112,0,0,2887,"[1.0, 6.0]",,0,0,2887,[7],['MISC'],2903.8347947951015
572,84021,1,2896,6.0,1.0,MISC,185,58540f191766,1295,0,0,2896,"[1.0, 6.0]",,0,0,2896,[8],['MISC'],3093.0334621593097
576,76051,1,2919,6.0,0.25,MISC,179,5b1345f03aa1,1118,0,0,2919,"[0.25, 6.0]",,0,0,2919,[22],['MISC'],3106.3212405122576
569,76349,1,2883,6.0,1.0,T4,226,45bd92802aa9,1582,0,0,2921,"[1.0, 6.0]",,0,0,2921,[19],['T4'],3112.457599969521
578,78959,1,2947,6.0,1.0,T4,16,45bd92802aa9,112,0,0,2973,"[1.0, 6.0]",,0,0,2973,[49],['T4'],2963.947959390502
582,56339,1,2973,6.0,1.0,MISC,29,0ed3eacdff35,203,0,0,2981,"[1.0, 6.0]",,0,0,2981,[22],['MISC'],3002.808891922658
583,96574,1,2981,6.0,0.25,MISC,218,05b25af4dd8b,1362,0,0,2982,"[0.25, 6.0]",,0,0,2982,[0],['MISC'],3208.827483604224
577,64395,1,2920,6.0,1.0,T4,336,1480b75a8c96,2352,0,0,2990,"[1.0, 6.0]",,0,0,2990,[49],['T4'],3283.7446825069374
587,46690,1,2996,10.0,0.5,T4,360,c4cbaac9966d,3780,0,0,2996,"[0.5, 10.0]",,0,0,2996,[38],['T4'],3368.1102783160895
597,30668,1,3034,6.0,1.0,P100,30,5b1345f03aa1,210,0,0,3034,"[1.0, 6.0]",,0,0,3034,[34],['P100'],3065.5498817551447
590,28283,1,3005,6.0,1.0,T4,44,41f97a75a037,308,0,0,3067,"[1.0, 6.0]",,0,0,3067,[47],['T4'],3051.145219702522
589,26124,1,3004,6.0,1.0,T4,54,9e3ba63c4d34,378,0,0,3112,"[1.0, 6.0]",,0,0,3112,[47],['T4'],3059.7550765065994
598,24405,1,3034,6.0,1.0,MISC,68,b06d8ea37b7a,476,0,0,3115,"[1.0, 6.0]",,0,0,3115,[22],['MISC'],3103.2991836799843
612,31827,1,3141,6.0,1.0,MISC,61,a8192d6b0ae9,427,0,0,3141,"[1.0, 6.0]",,0,0,3141,[22],['MISC'],3205.3761850255623
592,80387,1,3016,6.0,1.0,T4,75,c9e676ebc7ef,525,0,0,3148,"[1.0, 6.0]",,0,0,3148,[19],['T4'],3092.93764306644
609,55200,1,3135,1.0,2.0,MISC,128,e92c26530fa7,384,0,0,3149,"[2.0, 1.0]",,0,0,3149,[7],['MISC'],3266.1143060976224
619,74260,1,3166,18.0,1.0,MISC,61,0db4ac3f62ed,1159,0,0,3166,"[1.0, 18.0]",,0,0,3166,[10],['MISC'],3228.4062820519207
604,29428,1,3096,6.0,1.0,T4,217,c5307d7cd0cc,1519,0,0,3167,"[1.0, 6.0]",,0,0,3167,[47],['T4'],3328.446980220458
621,2395,1,3174,6.0,1.0,MISC,60,0ed3eacdff35,420,0,0,3174,"[1.0, 6.0]",,0,0,3174,[10],['MISC'],3235.893287664036
622,58895,1,3181,18.0,1.0,MISC,24,a4f092ab9509,456,0,0,3181,"[1.0, 18.0]",,0,0,3181,[40],['V100'],3206.782914552734
620,75996,1,3174,18.0,1.0,MISC,75,0db4ac3f62ed,1425,0,0,3184,"[1.0, 18.0]",,0,0,3184,[22],['MISC'],3254.4096324849456
627,96497,1,3212,6.0,0.1,MISC,118,4cbd3bcd9ffd,719,0,0,3212,"[0.1, 6.0]",,0,0,3212,[22],['MISC'],3333.2626955982305
628,40943,1,3216,6.0,1.0,P100,44,0ed3eacdff35,308,0,0,3216,"[1.0, 6.0]",,0,0,3216,[18],['T4'],3262.5941823862277
631,98993,1,3223,6.0,0.25,T4,55,3aeb917d7320,343,0,0,3223,"[0.25, 6.0]",,0,0,3223,[4],['T4'],3283.392808467544
632,98801,1,3224,6.0,0.25,MISC,90,05b25af4dd8b,562,0,0,3224,"[0.25, 6.0]",,0,0,3224,[22],['MISC'],3321.4936552699437
635,32191,1,3236,6.0,0.5,MISC,85,ba85cca2ba13,552,0,0,3236,"[0.5, 6.0]",,0,0,3236,[10],['MISC'],3323.5692745046335
636,57312,1,3240,6.0,1.0,P100,30,0ed3eacdff35,210,0,0,3240,"[1.0, 6.0]",,0,0,3240,[25],['P100'],3272.124055457133
638,21332,1,3245,6.0,0.25,T4,56,a5a5197db050,350,0,0,3245,"[0.25, 6.0]",,0,0,3245,[2],['T4'],3301.254887925506
639,42770,1,3246,6.0,1.0,T4,24,1480b75a8c96,168,0,0,3246,"[1.0, 6.0]",,0,0,3246,[18],['T4'],3270.1308624485737
642,93677,1,3270,6.0,0.25,MISC,42,818eff02f2c4,262,0,0,3270,"[0.25, 6.0]",,0,0,3270,[22],['MISC'],3314.679052551445
646,73249,1,3297,6.0,1.0,MISC,30,0ed3eacdff35,210,0,0,3297,"[1.0, 6.0]",,0,0,3297,[10],['MISC'],3327.8530179814115
650,90540,1,3337,6.0,1.0,MISC,54,42aa9724a88c,378,0,0,3337,"[1.0, 6.0]",,0,0,3337,[10],['MISC'],3392.363383308662
651,73297,1,3338,6.0,0.25,T4,244,d4d51aca8806,1525,0,0,3338,"[0.25, 6.0]",,0,0,3338,[18],['T4'],3603.026040336911
653,58504,1,3339,6.0,1.0,MISC,64,a8192d6b0ae9,448,0,0,3339,"[1.0, 6.0]",,0,0,3339,[22],['MISC'],3403.418197984729
657,39924,1,3361,6.0,1.0,MISC,35,0ed3eacdff35,245,0,0,3361,"[1.0, 6.0]",,0,0,3361,[8],['MISC'],3396.5310445243285
660,61752,1,3380,6.0,1.0,T4,246,c5307d7cd0cc,1722,0,0,3380,"[1.0, 6.0]",,0,0,3380,[18],['T4'],3628.0954503465473
661,97195,1,3388,6.0,1.0,V100,155,b3bfe9b79bb5,1085,0,0,3388,"[1.0, 6.0]",,0,0,3388,[32],['V100'],3546.846959805757
665,52127,1,3399,6.0,1.0,MISC,72,a8192d6b0ae9,504,0,0,3399,"[1.0, 6.0]",,0,0,3399,[10],['MISC'],3475.4526121379804
668,44701,1,3417,1.0,0.01,MISC,27,b478b7e54703,27,0,0,3417,"[0.01, 1.0]",,0,0,3417,[22],['MISC'],3446.4529618195843
669,47942,1,3419,6.0,0.25,MISC,203,a8192d6b0ae9,1268,0,0,3419,"[0.25, 6.0]",,0,0,3419,[22],['MISC'],3628.036268590103
671,75842,1,3441,6.0,0.25,MISC,222,05b25af4dd8b,1387,0,0,3441,"[0.25, 6.0]",,0,0,3441,[22],['MISC'],3672.5200223623174
677,72007,1,3460,6.0,0.25,T4,276,d4d51aca8806,1725,0,0,3460,"[0.25, 6.0]",,0,0,3460,[47],['T4'],3753.2642148392224
678,26661,1,3465,6.0,1.0,T4,45,29380421d3fc,315,0,0,3465,"[1.0, 6.0]",,0,0,3465,[47],['T4'],3511.190907563805
680,33010,1,3477,6.0,2.0,MISC,53,0ed3eacdff35,424,0,0,3477,"[2.0, 6.0]",,0,0,3477,[10],['MISC'],3531.271285441676
681,30155,1,3497,6.0,0.05,MISC,72,58540f191766,435,0,0,3497,"[0.05, 6.0]",,0,0,3497,[22],['MISC'],3572.97434416816
684,25423,1,3509,6.0,1.0,MISC,25,354e3b81c515,175,0,0,3509,"[1.0, 6.0]",,0,0,3509,[8],['MISC'],3535.723427839462
687,88646,1,3524,18.0,1.0,T4,23,9c48bbc1d1e7,437,0,0,3524,"[1.0, 18.0]",,0,0,3524,[47],['T4'],3547.6626412460655
692,4462,1,3531,1.0,0.25,MISC,180,5e5a7a105292,225,0,0,3531,"[0.25, 1.0]",,0,0,3531,[10],['MISC'],3715.76198326186
693,4010,1,3533,6.0,1.0,T4,25,0ed3eacdff35,175,0,0,3533,"[1.0, 6.0]",,0,0,3533,[6],['T4'],3559.9781193626122
699,63168,1,3551,6.0,0.5,T4,25,45bd92802aa9,162,0,0,3551,"[0.5, 6.0]",,0,0,3551,[47],['T4'],3576.3724735026885
700,66380,1,3553,6.0,1.0,P100,165,0ed3eacdff35,1155,0,0,3553,"[1.0, 6.0]",,0,0,3553,[1],['P100'],3722.3829357820705
704,75864,1,3577,18.0,1.0,MISC,74,0db4ac3f62ed,1406,0,0,3577,"[1.0, 18.0]",,0,0,3577,[8],['MISC'],3655.4033258761638
710,53400,1,3593,6.0,1.0,MISC,182,18febf35d3a1,1274,0,0,3593,"[1.0, 6.0]",,0,0,3593,[10],['MISC'],3782.325655048763
715,35372,1,3626,6.0,1.0,T4,237,29380421d3fc,1659,0,0,3626,"[1.0, 6.0]",,0,0,3626,[6],['T4'],3884.079322476231
718,55830,1,3639,6.0,1.0,T4,206,29380421d3fc,1442,0,0,3639,"[1.0, 6.0]",,0,0,3639,[18],['T4'],3845.5328167832
722,46825,1,3645,6.0,1.0,MISC,35,42aa9724a88c,245,0,0,3645,"[1.0, 6.0]",,0,0,3645,[22],['MISC'],3682.0549302609843
